Restaurant,ID,Rating,Reviews,Price,City,State,ZipCode,Category
Smitten Ice Cream,EOkEoUwjJzc2hB5ny6_oXA,4.0,261,2,San Francisco,CA,94115,Ice Cream & Frozen Yogurt
Scopo Divino,2k5yh0ZG2uc0ZDYNcNvXsw,4.5,166,2,San Francisco,CA,94115,Wine Bars
Kui Shin Bo,zj09K037XrZ_51Yh5qsIAw,3.5,649,2,San Francisco,CA,94115,Japanese
Ramen Yamadaya,I-XRpTAcFxCmNZ3ve04Dvw,3.5,1198,2,San Francisco,CA,94115,Ramen
Jane The Bakery,Yb7cibCAku1zztMjiGuQHw,4.0,187,2,San Francisco,CA,94115,Bakeries
The Mill,-NbDKVqG170J19MqSQ5q_A,4.0,1007,2,San Francisco,CA,94117,Coffee & Tea
Nippon-Ya,31h9x2wqW_WRJ8t2E5HObQ,4.5,173,2,San Francisco,CA,94115,Candy Stores
State Bird Provisions,QZQGRJZ4bZCmNoXjs3z1XQ,4.0,2477,3,San Francisco,CA,94115,Tapas/Small Plates
DOSA on Fillmore,U1TgSEKZwgdTftTOxCtFOQ,4.0,2780,3,San Francisco,CA,94115,Indian
SPQR,uEucSd4jwY_zb10AcEye_g,3.5,1862,3,San Francisco,CA,94115,Italian
Song Tea & Ceramics,6YSoN27f_p4ExWIX3j2X5g,5.0,57,3,San Francisco,CA,94115,Coffee & Tea
Octavia,8aqzfjnuT5LhuveW3e6CoA,4.0,448,3,San Francisco,CA,94109,American (New)
Garibaldi's,p6bLw7PS63Kbge_wyIOP8w,4.0,519,3,San Francisco,CA,94115,American (New)
Florio Bar & Cafe,xZIar7Wc8YCUiAz7S_0Gdg,3.5,305,3,San Francisco,CA,94115,French
Benihana,9jciOppXj7bEOtLyL3I2HQ,3.0,1061,3,San Francisco,CA,94115,Teppanyaki
Tsunami Panhandle,NBdAqG4Kdqy0BrCrWa0xUg,3.5,840,3,San Francisco,CA,94117,Sushi Bars
Gardenias,M4hrvI7_NwJ9igOgQBsCiw,4.0,103,3,San Francisco,CA,94115,American (New)
Sorrel,JoU4A0wItwpBr1s-pyiCxg,4.5,111,3,San Francisco,CA,94107,American (New)
Che Fico,rbOIWC-Wx5qIHgFebtAQqA,4.0,223,3,San Francisco,CA,94117,Italian
The Progress,CS0pUlk25RV2-vhKFFbxqA,4.0,727,4,San Francisco,CA,94115,American (New)
Kiss Seafood,USbpXRK2pFey0V24QcgXsQ,4.0,525,4,San Francisco,CA,94115,Japanese
OzaOza,Y96P7pYNYya_bP-Ogun-0w,4.5,81,4,San Francisco,CA,94115,Japanese
jū-ni,OcRSAkpOhnWHjV7X0FoM5Q,4.5,225,4,San Francisco,CA,94117,Japanese
An Japanese Restaurant,zWpV3kVw1CO9Fb3JroQpqw,4.5,116,4,San Francisco,CA,94115,Sushi Bars
RTB Fillmore,Tf6Yv0vD8OMiXI1v9jdQsg,4.0,51,4,San Francisco,CA,94115,American (New)
Petit Crenn,kiRsScNQs_UdDV6jPyeCWg,4.0,330,4,San Francisco,CA,94102,French
AVERY,auXdl2WBTohNUH2_37Jyag,4.0,39,4,San Francisco,CA,94115,American (New)
Starbucks,0JALmnz7zGgUPE7gU5JXhA,3.5,11,4,San Francisco,CA,94115,Coffee & Tea
Club Mari's,xXqkC4OEiCcwvketTvFULQ,2.5,16,4,San Francisco,CA,94115,Bars
Bi-Rite Creamery,wGl_DyNxSv8KUtYgiuLhmA,4.5,9349,1,San Francisco,CA,94110,Ice Cream & Frozen Yogurt
Philz Coffee,wsPDEO08w_lH0x123_YEXg,4.5,1036,1,San Francisco,CA,94114,Coffee & Tea
Mitchell's Ice Cream,76smcUUGRvq3k1MVPUXbnA,4.5,3708,1,San Francisco,CA,94110,Ice Cream & Frozen Yogurt
El Farolito,SGRmnarrNuVEsAjYdEoA0w,4.0,4504,1,San Francisco,CA,94110,Mexican
Hot Cookie,qZFRnzb-VTfkMC2vDoWJVA,4.0,1383,1,San Francisco,CA,94114,Bakeries
La Taqueria,JARsJVKLPgs_yC3cwDnp7g,4.0,3588,1,San Francisco,CA,94110,Mexican
Anthony's Cookies,PrlH7YcQ22m9DyuWbxJjMA,4.5,1599,1,San Francisco,CA,94110,Bakeries
Garden Creamery,OvBC83vOK6vRw175vHiArg,4.5,607,1,San Francisco,CA,94110,Ice Cream & Frozen Yogurt
Humphry Slocombe Ice Cream,47OC_X6KkiDDQ4jwoCUjFg,4.0,3298,1,San Francisco,CA,94110,Ice Cream & Frozen Yogurt
Philz Coffee,akXf1BdFZjQb2fO8Ca7FtA,4.5,1626,1,San Francisco,CA,94110,Coffee & Tea
Thorough Bread & Pastry,MTIqLOBdISaon4G22qb5Lg,4.5,789,1,San Francisco,CA,94114,Patisserie/Cake Shop
Rosamunde Sausage Grill - San Francisco,g9LSMqUK5dkUcmpgTnU-dQ,4.5,1550,1,San Francisco,CA,94117,Hot Dogs
Super Duper Burgers,hXeusGZQvH5oMxaR6XgYwA,4.0,1201,1,San Francisco,CA,94114,Burgers
Taqueria Cancún,g0VCHer2uE5NLOEdblZuSw,4.0,1939,1,San Francisco,CA,94110,Mexican
Dinosaurs,yC5ATYRQah7MjeTiRsGcvA,4.0,852,1,San Francisco,CA,94114,Vietnamese
Four Barrel Coffee,E8RJkjfdcwgtyoPMjQ_Olg,4.0,2020,1,San Francisco,CA,94103,Coffee & Tea
Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,4.0,2367,1,San Francisco,CA,94103,Mexican
Kasa Indian Eatery,Pvr9hnB4RP54crj4gdTUag,3.5,1056,1,San Francisco,CA,94114,Indian
Pakwan Restaurant - 16th Street,zf62D_W7iGzgdV6U_CeApQ,4.0,1632,1,San Francisco,CA,94103,Indian
Truly Mediterranean,0QydZwQebF1b36i9OwHppA,4.0,1138,1,San Francisco,CA,94103,Mediterranean
Boba Guys,18TtLS_JtiS2OH30FLqNrw,4.0,1331,1,San Francisco,CA,94110,Bubble Tea
Mission Pie,YV9PYdUD0O4sLDz1DUk0Gw,4.0,1688,1,San Francisco,CA,94110,Bakeries
Yamo,D1-_5ff4aic1-7rLqzUd4g,3.5,1877,1,San Francisco,CA,94110,Burmese
Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,4.0,2344,1,San Francisco,CA,94102,Ice Cream & Frozen Yogurt
Marcello's Pizza,AQviX2W0XXJqYtc73KaNxQ,4.0,662,1,San Francisco,CA,94114,Pizza
Réveille Coffee Co.,FaT8F0_7su4exwvKJ8ULPw,4.0,375,1,San Francisco,CA,94114,Coffee & Tea
El Castillito,1ULAxKR5_7RWzQ4CRJD1hg,4.0,795,1,San Francisco,CA,94114,Mexican
Rhea's Deli & Market,humRe1SGupNdDJUxEdDmMg,4.0,578,1,San Francisco,CA,94110,Delis
Toronado,hRx9n9PJ7FLmoi9GwoFg3g,4.0,1740,1,San Francisco,CA,94117,Dive Bars
Spike's Coffees & Teas,2hR4tWOCcz88HFYB4U3FkA,4.5,197,1,San Francisco,CA,94114,Coffee & Tea
Arinell Pizza,QjnmVuqVArA7d-syiUCiUw,4.0,1092,1,San Francisco,CA,94110,Pizza
Arizmendi Bakery,_2_1FQO_DGzeCTky0x9DQA,4.5,554,1,San Francisco,CA,94110,Bakeries
Palmyra,ZD5-5Gu44WrcsYtw7qMgiw,4.0,797,1,San Francisco,CA,94117,Mediterranean
Lucky 13,7rs_PZ3yO9ZrVVSyx3bB0g,4.0,659,1,San Francisco,CA,94114,Dive Bars
Castro Coffee Company,5oNzSLvDDUyDIHCI4asntA,4.5,199,1,San Francisco,CA,94114,Coffee & Tea
Zeitgeist,UXru0FThfONxJQ95oPnaBw,3.5,2616,1,San Francisco,CA,94103,Dive Bars
Phat Philly,UU10C7_zKoZZzAvOvz96oQ,4.0,987,1,San Francisco,CA,94110,Sandwiches
Five Star Truffles Co.,gMqVjmNcdU7K6k6OI1Fj1A,4.5,183,1,San Francisco,CA,94114,Coffee & Tea
Philz Coffee,cnjPZ4eI2lHTHIPlbHk9HQ,4.5,301,1,San Francisco,CA,94114,Coffee & Tea
Taqueria el Buen Sabor,o9KZAEgORSys5J4oqiGtEg,4.0,548,1,San Francisco,CA,94110,Mexican
Castro Tarts,ExM3wD4Sn1LXsrBM5LXK0w,4.0,260,1,San Francisco,CA,94114,Vietnamese
Basa Seafood Express,imHjAJ9uuUK_PNkzT9kCag,4.5,560,1,San Francisco,CA,94110,Seafood
Little Heaven,MQv3nVGFKOVb8iFO9oc1IA,4.5,202,1,San Francisco,CA,94110,Creperies
Turner's Kitchen,oxIccYsvTXBOxWvK9GdTsA,4.5,274,1,San Francisco,CA,94110,Sandwiches
Bernie's,E4FkDzb2W1kKGiBT6df4hg,4.5,308,1,San Francisco,CA,94114,Coffee & Tea
Dynamo Donut & Coffee,I0UVBT1-k0LqUICRLr9l5A,4.0,1807,1,San Francisco,CA,94110,Coffee & Tea
Coffee Bar,5a0deGsSdIP6gXl_On1kCw,4.0,1057,1,San Francisco,CA,94110,Coffee & Tea
El Metate Restaurant,2y2lTn53XJCGFh8lkXJ8OA,4.0,1065,1,San Francisco,CA,94110,Mexican
Balompie Cafe,48jDL_PmclHPRW9txNrSDw,4.0,616,1,San Francisco,CA,94110,Salvadoran
Butter,SEZpdigGSqVNWnyANNIMeA,4.0,1145,1,San Francisco,CA,94103,Dive Bars
Tartine Bakery & Cafe,ri7UUYmx21AgSpRsf4-9QA,4.0,7383,2,San Francisco,CA,94110,Bakeries
Kitchen Story,XQLmEdXoMzOpffwoFaBtaQ,4.0,2657,2,San Francisco,CA,94114,Breakfast & Brunch
Zazie,gqVl3RprESEqkIPeJH0yOg,4.0,4040,2,San Francisco,CA,94117,Breakfast & Brunch
Pizzeria Delfina - San Francisco,bai6umLcCNy9cXql0Js2RQ,4.0,2228,2,San Francisco,CA,94110,Pizza
Beretta,4KfQnlcSu4bbTqnvGdGptw,4.0,3329,2,San Francisco,CA,94110,Italian
Loló,1hMD7RQogPDWpE-p3LKjXA,4.0,1889,2,San Francisco,CA,94110,Tapas/Small Plates
Mission Beach Cafe,_2EHMIdoYeWgsuAiWydjYQ,4.0,2574,2,San Francisco,CA,94103,Coffee & Tea
Limón Rotisserie,r7RwvYMwxDuK3u26fHbYDA,4.0,2988,2,San Francisco,CA,94110,Latin American
Craftsman and Wolves,AfqpSxetSUMc63ZPCfbneg,4.0,1398,2,San Francisco,CA,94110,Bakeries
Starbelly,J7_-faNq_Ag9qTOlDn81Pw,4.0,1640,2,San Francisco,CA,94114,Comfort Food
Little Star Pizza,OoyK7MyuPtKOQAXmEmyM5g,4.0,1950,2,San Francisco,CA,94103,Pizza
Shizen Vegan Sushi Bar & Izakaya,CYttYTEiQuhSfo3SEh79fA,4.5,1177,2,San Francisco,CA,94103,Sushi Bars
Little Star Pizza,__I9HmtBMV4dDkEgT22V4g,4.5,2760,2,San Francisco,CA,94117,Pizza
The Monk's Kettle,g2ktKLz4rNTi8T5WUEUYuw,4.0,2079,2,San Francisco,CA,94103,Bars
Woodhouse Fish,fGj7q3Qro-Efk7t-IVnpXQ,4.0,1575,2,San Francisco,CA,94114,Seafood
Eiji,-zetzVfO4X0dpiiTmjdeKg,4.0,1039,2,San Francisco,CA,94114,Sushi Bars
DOSA on Valencia,yYhMl5jjJRU92BhAGZACfw,4.0,2207,2,San Francisco,CA,94110,Indian
Lovejoy's Tea Room,s-ihKanDRDHTD8U49HFA5Q,4.5,1119,2,San Francisco,CA,94114,British
Gracias Madre,rwiL8C8989DlHMD88bxi3A,4.0,2912,2,San Francisco,CA,94110,Vegan
Tuba Authentic Turkish Restaurant,bH8FgQYhxkj5qQ4wL7vPFA,4.5,914,2,San Francisco,CA,94110,Mediterranean
Suppenküche,DGyoVB9PdI9_jw0CNi_OPg,4.0,3000,2,San Francisco,CA,94102,German
Griddle Fresh,3sGEIoyXkMmc1YX1TYkSMg,4.0,906,2,San Francisco,CA,94114,Breakfast & Brunch
Chow,oRvgzZeQ2nsTzi5Tq4efYQ,4.0,1914,2,San Francisco,CA,94114,American (Traditional)
Sushi Time,OzFb5aZuA3RGV_YZlxorNg,4.0,695,2,San Francisco,CA,94114,Japanese
Urban Putt,fPYCsVL3s0vM13jJeOWAig,4.5,1194,2,San Francisco,CA,94110,Mini Golf
Limón Rotisserie,chWLsfWUJ5k8-73t9FOM9A,3.5,2350,2,San Francisco,CA,94110,Latin American
El Techo,HECB3khkUffaD2zWCngLuw,4.0,1539,2,San Francisco,CA,94110,Latin American
Ritual Coffee Roasters,VOoHZDC-dgDUzTSsmgESOQ,4.0,1852,2,San Francisco,CA,94110,Coffee & Tea
Blue Bottle Coffee,EFefgQdk_19WxQXvVtwEog,4.5,1651,2,San Francisco,CA,94102,Coffee & Tea
Canela Bistro & Wine Bar,zK9-A4cIZwOUMpGBDz25DA,4.0,574,2,San Francisco,CA,94114,Spanish
Cha-Ya,29lhGyTOtiWGkLCWDJZZFg,4.0,1125,2,San Francisco,CA,94110,Japanese
Eureka Restaurant & Lounge,L2Iy2Wp7ClrVCfSUrfZDMw,4.0,591,2,San Francisco,CA,94114,American (New)
Papalote Mexican Grill,jwb3vTh8rn3OsN9wlI56-Q,3.5,2151,2,San Francisco,CA,94110,Mexican
The Ice Cream Bar,s3Vi_0iue-hIRJ7O78JzRQ,4.0,1259,2,San Francisco,CA,94117,Ice Cream & Frozen Yogurt
Mozzeria,chZfJOs022rr8DufI4r3Uw,4.0,664,2,San Francisco,CA,94103,Pizza
Udupi Palace,8ZmEszI4ZMncK9kuJYQjuA,4.0,1260,2,San Francisco,CA,94110,Indian
Sushi Zone,M175LTlKPJjAWREIUPyMGg,4.0,1022,2,San Francisco,CA,94103,Sushi Bars
Cha Cha Cha,kOYj2sGMZnyC1lU-_Uw5fA,4.0,3096,2,San Francisco,CA,94117,Caribbean
Farmhouse Kitchen Thai Cuisine,8kck3-K4zYKTJbJko0JlXQ,4.0,1473,2,San Francisco,CA,94110,Thai
Picaro,KRcMsXmeILmC8OXmcXOQgA,4.0,1408,2,San Francisco,CA,94103,Spanish
Blackbird,Cs5DX-6syMfiJ1rACSRDVQ,4.0,669,2,San Francisco,CA,94114,Bars
Noe Valley Bakery,oHuPyoGY7nhCQeprHCv21g,4.0,691,2,San Francisco,CA,94114,Bakeries
Fable,reXWH9Wo0ZTOuQsTMNOSxg,4.0,418,2,San Francisco,CA,94114,American (New)
The Front Porch,wxzx3duu1c0CcomzEOvfOQ,4.0,2573,2,San Francisco,CA,94110,Southern
Chantal Guillon Macarons,TfvirefqknwFZGCGYvHFgw,4.5,990,2,San Francisco,CA,94102,Desserts
The Little Chihuahua,7rUZnmRVyCpq4TrB9Brsiw,4.0,1400,2,San Francisco,CA,94117,Mexican
Pica Pica Arepa Kitchen,_Iupdt0IslH_jU8zkKcWLA,4.0,1351,2,San Francisco,CA,94103,Gluten-Free
U :Dessert Story,aVskw5NKrs7ibAQ54E_bZw,4.0,371,2,San Francisco,CA,94114,Desserts
Lupa Trattoria,0COxcLD-42ecMqBYyoUfyQ,4.0,600,2,San Francisco,CA,94114,Italian
Aslam's Rasoi,XANvY_2W7MR6YTyR8CGzWQ,4.0,864,2,San Francisco,CA,94110,Indian
Anchor Oyster Bar,ZDvIMjJ-7I0561ckM4pAeA,4.5,1377,3,San Francisco,CA,94114,Seafood
Frances,dMlsQsPU8Y_oiPYC5hHi2A,4.5,1425,3,San Francisco,CA,94114,American (New)
Foreign Cinema,n6L5VIGunR51-D55C-eYeQ,4.0,4519,3,San Francisco,CA,94110,Breakfast & Brunch
Nopa,ttarnopezxmp2ROB1N2PaA,4.0,4804,3,San Francisco,CA,94117,American (New)
L'ardoise Bistro,9yM20-7fj4LMrOO30nqkBw,4.5,1194,3,San Francisco,CA,94114,French
Delfina,YqvoyaNvtoC8N5dA8pD2JA,4.0,1971,3,San Francisco,CA,94110,Italian
Lolinda,wEpiKz--Z2b1q_FSCCNiow,4.0,1733,3,San Francisco,CA,94110,Steakhouses
Espetus Brazilian Steak House,ciEDsTWhajcdL3KuJqBRlw,4.0,3171,3,San Francisco,CA,94102,Steakhouses
Firefly Restaurant,i_OkjtKWm02Upc-PlcUrrg,4.0,1411,3,San Francisco,CA,94114,American (New)
Saru Sushi Bar,6TL8udi-vy_5rH-wikMSoA,4.5,753,3,San Francisco,CA,94114,Sushi Bars
Poesia,1FZM1wOnjMYg0KPSD9qTjg,4.0,723,3,San Francisco,CA,94114,Italian
Bar Crudo,CTE5lnXUYp4xidmh35knNg,4.0,1791,3,San Francisco,CA,94117,Seafood
Absinthe Brasserie & Bar,353bun0151fMbR3ut2d-nw,4.0,3128,3,San Francisco,CA,94102,French
Zuni Café,oqsu3pKpgRMGHj9QItsx0A,4.0,2584,3,San Francisco,CA,94102,Italian
Catch,b7YegTB6cWpi0XbI9ZEkBQ,3.5,871,3,San Francisco,CA,94114,Seafood
La Ciccia,1toCkhuD0b57iFotMu3XEQ,4.5,1018,3,San Francisco,CA,94131,Seafood
Blue Plate,rxY7canIJeXtICb6lprUcQ,4.0,1334,3,San Francisco,CA,94110,American (Traditional)
Contigo,c5Pog3vEqmBFOBdL7R3vAg,4.0,810,3,San Francisco,CA,94114,Spanish
Locanda,43Ca7h2QxO6so8IvRk91FQ,4.0,935,3,San Francisco,CA,94110,Italian
Commonwealth,2QxsgelKVnEdd-PQ2efI8A,4.0,994,3,San Francisco,CA,94110,American (New)
Flour + Water,qs7FgJ-UXgpbAMass0Oojg,3.5,2150,3,San Francisco,CA,94110,Italian
Bistro Central Parc,W97siDhQbWIVa0MEpcq9iA,4.5,899,3,San Francisco,CA,94117,French
Rich Table,Xdx2_n3nk9Td_aSe7E5ARQ,4.0,1032,3,San Francisco,CA,94102,American (New)
Bacco,7yYLaUjI5cFRaXWDKfRGbg,4.0,430,3,San Francisco,CA,94114,Italian
Prubechu,OA0z9GHU34MDxCSwqUOdRQ,4.5,327,3,San Francisco,CA,94110,Guamanian
Nomica,LsZE-cxJ_J7lBbwUBPE3QQ,4.0,227,3,San Francisco,CA,94114,Japanese
Garçon,f7GbmIcePXbV7ZtQv4_JNg,3.5,789,3,San Francisco,CA,94110,French
Nihon Whisky Lounge,vOjAWfhzLaXHa1v5cGnuIQ,3.5,1367,3,San Francisco,CA,94103,Japanese
INDO,D8TnH9-dWtqVLOkOama82w,5.0,57,3,San Francisco,CA,94114,Indonesian
Heirloom Cafe,gwuCZV_4nIwevDenicG8tw,4.0,468,3,San Francisco,CA,94110,Cafes
AL's Place,xRxqebiQobZqJIRtDxnZsA,4.0,627,3,San Francisco,CA,94110,Seafood
Yuzuki Japanese Eatery,TWfQDEwVLeLGHL4dcJ7Shg,4.0,377,3,San Francisco,CA,94110,Japanese
Aster,VXuaXEjpPo-snl_XUPHEOw,4.0,363,3,San Francisco,CA,94110,American (New)
AsiaSF,6LfqlrbkpjZt83bEMZWq7A,4.0,1720,3,San Francisco,CA,94103,Asian Fusion
Rintaro,d40PbnRah7AWH_dclw1h_Q,4.0,467,3,San Francisco,CA,94103,Izakaya
Christopher Elbow Artisanal Chocolate,Rfbuh7esixy4_mYWz_vmHQ,4.5,412,3,San Francisco,CA,94102,Desserts
Monsieur Benjamin,9e2UrZrwbWsTyN3hWyS6Ig,4.0,815,3,San Francisco,CA,94102,French
Blowfish Sushi,7E4oGj36ctPi58hm9-PYHw,3.5,1387,3,San Francisco,CA,94110,Sushi Bars
Tsubasa Sushi,ormG-hRL73C1HELmc_N72g,4.5,314,3,San Francisco,CA,94102,Sushi Bars
Pläj Scandinavian Restaurant & Bar,feufnVt4k_t2eJakDU1bAw,4.0,609,3,San Francisco,CA,94102,Scandinavian
The Morris,KqGOvG1m5jgDL-pKGXEoNQ,4.5,185,3,San Francisco,CA,94110,American (New)
Bar Agricole,iBmV2ylAPbipMNf49yOIfw,3.5,1037,3,San Francisco,CA,94103,Bars
Revelry Bistro,Sn88jc5tEJH-D4qxqZn8PQ,4.5,175,3,San Francisco,CA,94102,French
Central Kitchen,mq9l0EKCDyuwvyAC5OmaqQ,3.5,530,3,San Francisco,CA,94110,American (New)
Tsunami Panhandle,NBdAqG4Kdqy0BrCrWa0xUg,3.5,840,3,San Francisco,CA,94117,Sushi Bars
Uma Casa,J-mZZ_Yrng_XhPtx5x403Q,4.0,205,3,San Francisco,CA,94131,Portuguese
1601 Bar & Kitchen,do1T-8_w5HaLHBgMYLw2Xw,4.0,234,3,San Francisco,CA,94103,Asian Fusion
Tawla,Fg1E0pdEGYMxalfNJGjgQg,3.5,317,3,San Francisco,CA,94103,Mediterranean
Son's Addition,bOFgkNT9z0TczFvL0Y7Bng,4.0,155,3,San Francisco,CA,94110,American (New)
Cala,rV5Kn_L_2djX5EMVI67CIw,3.5,348,3,San Francisco,CA,94102,Mexican
Lazy Bear,uBaXDGwJPUkOSLWxS2vZ9Q,4.5,490,4,San Francisco,CA,94110,American (New)
Californios,9S6GK2In2b1tuJ7xoC84pA,4.5,244,4,San Francisco,CA,94110,Mexican
Jardiniere,inVsc1turxk_OpM9E2Q1Rw,4.0,1595,4,San Francisco,CA,94102,French
Ijji Sushi,7jmzwBlILphGspyorxkGXg,4.5,161,4,San Francisco,CA,94117,Sushi Bars
jū-ni,OcRSAkpOhnWHjV7X0FoM5Q,4.5,225,4,San Francisco,CA,94117,Japanese
Kingza,2QGpLQwpzcPK99JfS5G4cQ,4.5,130,4,San Francisco,CA,94110,Sushi Bars
Maruya,k8UnUjLkikZSdJ8NYWl6zA,4.0,330,4,San Francisco,CA,94103,Japanese
Sushi Hon,3MRyd2-Zx9smDLXWPAL3kw,4.5,224,4,San Francisco,CA,94110,Japanese
Petit Crenn,kiRsScNQs_UdDV6jPyeCWg,4.0,330,4,San Francisco,CA,94102,French
Sasaki,ouf3PRrw86VuiAQXgDljYQ,4.5,59,4,San Francisco,CA,94110,Sushi Bars
Robin,_CY0LgS5OOBhImGNeWwHWg,4.0,231,4,San Francisco,CA,94102,Sushi Bars
Nightbird,Nhdz8ztI0SQkdcW7C38VGA,4.0,112,4,San Francisco,CA,94102,American (New)
Doma,8oVK6iM82dBTFLb10LYkBg,4.5,61,4,San Francisco,CA,94110,Japanese
Birdsong,XVPiXV_TPivnr9szB5kc-A,4.5,77,4,San Francisco,CA,94103,American (New)
Barcino,8NTW-bp5prQmhKEI5f4qxw,3.5,122,4,San Francisco,CA,94102,Tapas Bars
Charin,kWegnu-lL4ht82TmzvbT2Q,4.0,13,4,San Francisco,CA,94110,American (New)
Reform Club,yUa_V0-kqPzTu3f7tT4-SA,5.0,5,4,San Francisco,CA,94110,American (New)
Baker Doe,FrZouKmSH-_z3geSWePLJg,4.5,10,4,San Francisco,CA,94103,Bakeries
Precita Market & Deli,c0E_gK7tYpm4XeS2ut8-ig,3.5,10,4,San Francisco,CA,94110,Convenience Stores
Saigon Sandwich,hqQoVK0vadOX7_4gN1sh3g,4.5,3064,1,San Francisco,CA,94102,Vietnamese
Tacorea,u39mZEYojBiNic3lqKhPNw,4.5,1236,1,San Francisco,CA,94108,Mexican
Golden Gate Bakery,m3xdxV8YNH5uh1N01xdnLA,4.5,3078,1,San Francisco,CA,94133,Bakeries
Bob's Donut & Pastry Shop,GXu3PD4IPsxIHpo011aydg,4.5,2692,1,San Francisco,CA,94109,Bakeries
Boba Guys,yn5gA62ekL-TzKBBI_rq-A,4.0,1647,1,San Francisco,CA,94108,Coffee & Tea
Philz Coffee,jmLzQDrgRvJF4_9v7ryhrg,4.5,1492,1,San Francisco,CA,94102,Coffee & Tea
The Chairman Truck,sT8TRzofJym5w0khZkOJhw,4.0,1406,1,San Francisco,CA,94102,Food Trucks
Good Mong Kok Bakery,-sg6DqQNGyTMt0MHoY7diQ,4.0,2184,1,San Francisco,CA,94108,Bakeries
The Flying Falafel,y97u_oCqjAjstK4YOY9ygA,4.5,762,1,San Francisco,CA,94103,Falafel
Señor Sisig,ma-IFK7XaRdVwA9lxNyMXA,4.0,1418,1,San Francisco,CA,94104,Filipino
Tommy's Joynt,0YPcBWiU-8t2kGe-DOhW5g,4.0,2703,1,San Francisco,CA,94109,American (Traditional)
Fresh Brew Coffee,U9HWtltvf_U2y1wYSOwFUA,4.5,485,1,San Francisco,CA,94108,Coffee & Tea
Beard Papa,-6VcjD0CMrsxFr9g_y0QIA,4.0,989,1,San Francisco,CA,94103,Bakeries
Hai Ky Noodles,wCf2GGyEOkaSFE0xCYpgOA,4.0,846,1,San Francisco,CA,94109,Chinese
Beanstalk Cafe,O0iAR6OBHXqFtK4nKO9g2Q,4.0,775,1,San Francisco,CA,94108,Coffee & Tea
Golden Boy Pizza,PTFxtXS47ZVRCdZIrEWvGw,4.5,3059,1,San Francisco,CA,94133,Pizza
Tselogs,-Y_9AT6NpvHz15vd4B0CbA,4.5,447,1,San Francisco,CA,94102,Filipino
The Sentinel,kEhq0qT_JFxgeh-pCS4lPA,4.0,1281,1,San Francisco,CA,94105,Sandwiches
Hot Sauce and Panko,NwqdohySKrDnK0RsAde9UA,4.5,1006,1,San Francisco,CA,94109,Chicken Wings
The Bird,WOVHQYzSAdyXYOiYDTmujQ,4.0,1069,1,San Francisco,CA,94105,Chicken Shop
Lahore Karahi,5zKrxtjKK09F_Dwgs5Kxwg,4.0,1341,1,San Francisco,CA,94109,Indian
Chabaa Thai Cuisine,pvJaoH4wL-Q0Kfu8k0Sw9Q,3.5,1176,1,San Francisco,CA,94102,Thai
Bite,ZXwnSN4GlEuSTNCRrjjRMg,4.5,658,1,San Francisco,CA,94104,Delis
Smitten Ice Cream,mMiOVbGovegeBg-6YyqDxA,4.0,2344,1,San Francisco,CA,94102,Ice Cream & Frozen Yogurt
Beard Papa's,Nw8h8pc4TzHdVlPA3gsOlA,4.0,993,1,San Francisco,CA,94103,Bakeries
Chutney,atXwmmJOrBLOaq-OROY2EA,3.5,1191,1,San Francisco,CA,94102,Indian
Golden Gate Fortune Cookies,7CR8EP4gV-oYXyNa2-PTcw,4.5,796,1,San Francisco,CA,94108,Bakeries
Cordon Bleu,Di4kb-1tnjP5OKFuV8qbUA,4.0,1002,1,San Francisco,CA,94109,Vietnamese
Freshroll Vietnamese Rolls & Bowls,l1oXDZh6vE-cYreeAcfRBw,4.0,1100,1,San Francisco,CA,94103,Vietnamese
Tú Lan,cZ1D-Cb2uyDJXik2nFiN0w,4.0,629,1,San Francisco,CA,94103,Vietnamese
Pho Tan Hoa,aPWsJK-BuGQftRY5WECmAw,4.0,588,1,San Francisco,CA,94102,Vietnamese
Coletta Gelato,-wnf65F-tUZS4eTiTTAayw,5.0,321,1,San Francisco,CA,94107,Gelato
Tempest,qfdWWJCMvoTKI8u7rshm_Q,4.0,674,1,San Francisco,CA,94103,American (Traditional)
Plentea - San Francisco,vMiM0kaavveZZ61lBe-LJg,3.5,1798,1,San Francisco,CA,94108,Tea Rooms
Frena Bakery and Cafe,N-vfl3FXnj4M7N6jW-1EGA,4.5,275,1,San Francisco,CA,94103,Bakeries
Philz Coffee,K0-z1Wj0tysWhSgMaXtlGg,4.5,429,1,San Francisco,CA,94102,Coffee & Tea
Joy's Place,54EOuXs22MK_QYVNgBL-4A,4.0,555,1,San Francisco,CA,94109,Desserts
Chai Bar By David Rio,9hkKmtG2BruWwrqltt0Klg,4.5,364,1,San Francisco,CA,94103,Tea Rooms
Sai Jai Thai Restaurant,bGI_oq-DVPo2bWJZxDf9gw,4.0,854,1,San Francisco,CA,94109,Thai
Stella Pastry & Cafe,Av-PbVkajf1XrgqIS8POSQ,4.0,1200,1,San Francisco,CA,94133,Bakeries
Pho 2000,bLa9Jm04dPersyUN7LFrvw,4.0,678,1,San Francisco,CA,94109,Vietnamese
Golden Coffee Shop,rBwyayyqFMD8chqenrRxag,4.0,441,1,San Francisco,CA,94109,Breakfast & Brunch
